
  0.000  0.086  0.081  0.038  0.062  0.100  0.010  0.005  0.153  0.024  0.000  0.014  0.024  0.038  0.110  0.110  0.029  0.115  0.000
  0.009  0.152  0.111  0.009  0.000  0.069  0.051  0.009  0.097  0.009  0.009  0.009  0.032  0.046  0.157  0.083  0.092  0.046  0.009
  0.000  0.048  0.025  0.018  0.028  0.132  0.026  0.008  0.353  0.005  0.015  0.012  0.034  0.021  0.157  0.025  0.040  0.054  0.000
  0.000  0.066  0.021  0.010  0.017  0.124  0.031  0.003  0.331  0.017  0.010  0.010  0.000  0.021  0.128  0.052  0.072  0.086  0.000
  0.013  0.148  0.066  0.036  0.051  0.040  0.032  0.013  0.125  0.013  0.015  0.000  0.038  0.068  0.040  0.027  0.247  0.017  0.013
  0.000  0.078  0.027  0.000  0.024  0.226  0.000  0.009  0.292  0.009  0.000  0.000  0.027  0.039  0.145  0.027  0.051  0.045  0.000
  0.004  0.147  0.067  0.000  0.015  0.070  0.045  0.004  0.195  0.004  0.016  0.022  0.024  0.018  0.085  0.049  0.147  0.082  0.004
  0.000  0.062  0.049  0.018  0.048  0.110  0.020  0.008  0.257  0.002  0.026  0.010  0.027  0.042  0.139  0.048  0.071  0.064  0.000
  0.000  0.167  0.060  0.004  0.000  0.026  0.069  0.000  0.206  0.000  0.013  0.026  0.004  0.047  0.107  0.034  0.185  0.052  0.000
  0.000  0.108  0.025  0.000  0.000  0.100  0.033  0.000  0.342  0.000  0.025  0.025  0.000  0.042  0.083  0.017  0.167  0.033  0.000
  0.000  0.056  0.014  0.000  0.000  0.140  0.091  0.021  0.336  0.000  0.035  0.000  0.021  0.035  0.091  0.077  0.042  0.042  0.000
  0.016  0.091  0.043  0.030  0.039  0.134  0.055  0.016  0.216  0.021  0.023  0.002  0.030  0.007  0.150  0.000  0.055  0.057  0.016
  0.014  0.060  0.018  0.036  0.030  0.107  0.051  0.014  0.264  0.014  0.023  0.021  0.041  0.031  0.061  0.000  0.102  0.098  0.014
  0.000  0.106  0.056  0.003  0.022  0.039  0.053  0.008  0.280  0.003  0.008  0.008  0.048  0.025  0.132  0.059  0.106  0.042  0.000
  0.022  0.000  0.022  0.022  0.047  0.315  0.022  0.034  0.172  0.034  0.022  0.022  0.022  0.022  0.121  0.030  0.022  0.030  0.022
  0.003  0.296  0.101  0.005  0.000  0.019  0.028  0.003  0.124  0.003  0.016  0.017  0.016  0.014  0.042  0.101  0.122  0.085  0.003
  0.007  0.115  0.074  0.020  0.023  0.068  0.038  0.014  0.204  0.000  0.020  0.043  0.034  0.024  0.076  0.092  0.069  0.072  0.007
  0.044  0.059  0.044  0.050  0.000  0.035  0.047  0.047  0.171  0.035  0.044  0.044  0.044  0.029  0.088  0.062  0.059  0.050  0.044
  0.001  0.165  0.114  0.032  0.075  0.078  0.015  0.000  0.121  0.020  0.007  0.024  0.037  0.007  0.072  0.099  0.094  0.038  0.001
  0.000  0.077  0.019  0.019  0.020  0.101  0.077  0.008  0.308  0.003  0.016  0.024  0.020  0.047  0.070  0.030  0.124  0.037  0.000
  0.047  0.064  0.047  0.052  0.058  0.105  0.047  0.047  0.006  0.052  0.064  0.047  0.047  0.058  0.035  0.099  0.081  0.000  0.047
  0.000  0.138  0.120  0.009  0.041  0.097  0.065  0.000  0.152  0.000  0.000  0.023  0.005  0.000  0.097  0.092  0.074  0.088  0.000
  0.006  0.006  0.019  0.000  0.000  0.195  0.075  0.038  0.384  0.006  0.038  0.013  0.006  0.044  0.057  0.006  0.044  0.057  0.006
  0.000  0.171  0.029  0.000  0.000  0.200  0.000  0.000  0.143  0.000  0.000  0.000  0.086  0.143  0.057  0.029  0.086  0.057  0.000
  0.066  0.000  0.066  0.066  0.048  0.035  0.083  0.039  0.013  0.061  0.061  0.101  0.053  0.096  0.013  0.057  0.057  0.018  0.066
  0.000  0.108  0.034  0.000  0.008  0.197  0.048  0.005  0.284  0.008  0.006  0.008  0.011  0.012  0.101  0.023  0.083  0.064  0.000
  0.014  0.052  0.028  0.014  0.019  0.347  0.019  0.014  0.113  0.014  0.000  0.028  0.028  0.000  0.211  0.019  0.014  0.052  0.014
  0.009  0.095  0.052  0.078  0.043  0.164  0.069  0.078  0.155  0.009  0.009  0.000  0.009  0.000  0.103  0.060  0.000  0.060  0.009
  0.000  0.119  0.063  0.026  0.041  0.166  0.038  0.000  0.161  0.009  0.016  0.026  0.021  0.022  0.106  0.065  0.069  0.053  0.000
  0.016  0.092  0.103  0.022  0.065  0.038  0.032  0.016  0.232  0.043  0.016  0.000  0.038  0.016  0.049  0.065  0.038  0.103  0.016
  0.006  0.050  0.025  0.006  0.025  0.044  0.000  0.012  0.438  0.025  0.006  0.006  0.006  0.012  0.150  0.006  0.006  0.169  0.006
  0.000  0.119  0.085  0.002  0.013  0.094  0.066  0.005  0.213  0.000  0.000  0.023  0.018  0.014  0.093  0.055  0.129  0.069  0.000
  0.000  0.066  0.034  0.013  0.018  0.125  0.083  0.011  0.287  0.000  0.008  0.017  0.020  0.043  0.090  0.049  0.099  0.038  0.000
  0.000  0.142  0.085  0.014  0.047  0.083  0.021  0.000  0.184  0.009  0.005  0.028  0.030  0.007  0.085  0.125  0.076  0.059  0.000
  0.000  0.105  0.050  0.010  0.017  0.142  0.063  0.000  0.280  0.003  0.011  0.021  0.004  0.014  0.077  0.040  0.111  0.051  0.000
  0.015  0.248  0.111  0.015  0.004  0.042  0.069  0.015  0.046  0.019  0.015  0.038  0.015  0.019  0.011  0.080  0.221  0.000  0.015
  0.000  0.084  0.012  0.000  0.004  0.200  0.072  0.000  0.144  0.000  0.036  0.020  0.024  0.036  0.056  0.048  0.240  0.024  0.000
  0.000  0.094  0.014  0.014  0.014  0.115  0.000  0.000  0.367  0.000  0.000  0.036  0.014  0.036  0.094  0.065  0.072  0.065  0.000
  0.000  0.084  0.000  0.000  0.000  0.140  0.009  0.000  0.206  0.000  0.000  0.084  0.056  0.037  0.131  0.056  0.150  0.047  0.000
  0.001  0.169  0.070  0.007  0.004  0.123  0.102  0.016  0.181  0.000  0.001  0.010  0.005  0.008  0.082  0.058  0.125  0.036  0.001
  0.020  0.127  0.063  0.020  0.000  0.057  0.057  0.023  0.156  0.025  0.025  0.022  0.028  0.036  0.082  0.074  0.113  0.053  0.020
  0.000  0.156  0.035  0.089  0.106  0.181  0.007  0.000  0.039  0.004  0.000  0.000  0.067  0.014  0.152  0.004  0.106  0.039  0.000
  0.013  0.135  0.080  0.013  0.018  0.040  0.000  0.013  0.288  0.020  0.013  0.015  0.013  0.025  0.118  0.040  0.073  0.073  0.013
  0.000  0.077  0.036  0.023  0.023  0.136  0.045  0.000  0.267  0.000  0.000  0.000  0.063  0.036  0.127  0.023  0.090  0.054  0.000
  0.000  0.074  0.041  0.045  0.004  0.135  0.029  0.012  0.262  0.000  0.020  0.000  0.008  0.029  0.041  0.119  0.127  0.053  0.000
  0.012  0.036  0.016  0.000  0.012  0.128  0.108  0.012  0.320  0.024  0.008  0.008  0.024  0.036  0.092  0.048  0.080  0.024  0.012
  0.029  0.087  0.087  0.029  0.065  0.036  0.000  0.029  0.203  0.029  0.029  0.051  0.029  0.007  0.065  0.036  0.036  0.123  0.029
  0.047  0.014  0.027  0.047  0.047  0.034  0.088  0.047  0.122  0.047  0.081  0.068  0.047  0.047  0.047  0.000  0.068  0.074  0.047
  0.000  0.107  0.085  0.043  0.091  0.077  0.013  0.000  0.189  0.016  0.007  0.008  0.070  0.011  0.100  0.043  0.077  0.064  0.000
  0.012  0.162  0.100  0.019  0.000  0.019  0.019  0.012  0.175  0.012  0.012  0.012  0.031  0.031  0.106  0.088  0.075  0.100  0.012
  0.000  0.066  0.044  0.005  0.032  0.103  0.036  0.012  0.291  0.005  0.009  0.002  0.046  0.025  0.139  0.062  0.055  0.067  0.000
  0.000  0.074  0.049  0.026  0.054  0.116  0.048  0.012  0.306  0.004  0.005  0.008  0.031  0.015  0.105  0.028  0.040  0.080  0.000
  0.000  0.043  0.042  0.021  0.031  0.144  0.024  0.004  0.271  0.003  0.036  0.016  0.058  0.047  0.099  0.024  0.072  0.066  0.000
  0.000  0.070  0.042  0.006  0.015  0.171  0.022  0.006  0.276  0.000  0.000  0.006  0.024  0.015  0.121  0.066  0.051  0.110  0.000
  0.000  0.069  0.050  0.023  0.054  0.050  0.027  0.000  0.317  0.004  0.006  0.021  0.055  0.025  0.134  0.008  0.073  0.086  0.000
  0.000  0.062  0.018  0.029  0.009  0.094  0.041  0.000  0.220  0.009  0.026  0.023  0.012  0.070  0.082  0.050  0.152  0.103  0.000
  0.000  0.189  0.072  0.027  0.018  0.099  0.000  0.000  0.117  0.000  0.000  0.000  0.027  0.027  0.090  0.126  0.099  0.108  0.000
  0.000  0.055  0.040  0.006  0.017  0.134  0.033  0.019  0.278  0.005  0.024  0.030  0.028  0.053  0.087  0.065  0.081  0.045  0.000
  0.017  0.050  0.011  0.017  0.017  0.094  0.067  0.017  0.178  0.017  0.044  0.078  0.033  0.061  0.078  0.000  0.139  0.067  0.017
  0.000  0.062  0.000  0.000  0.000  0.025  0.075  0.000  0.400  0.000  0.012  0.062  0.000  0.025  0.138  0.000  0.150  0.050  0.000
  0.000  0.000  0.036  0.022  0.022  0.065  0.043  0.000  0.338  0.000  0.000  0.000  0.000  0.007  0.317  0.000  0.079  0.072  0.000
  0.000  0.043  0.030  0.009  0.043  0.174  0.015  0.009  0.405  0.003  0.000  0.009  0.000  0.015  0.146  0.006  0.018  0.073  0.000
  0.001  0.057  0.035  0.029  0.026  0.210  0.022  0.000  0.266  0.007  0.007  0.026  0.024  0.010  0.138  0.051  0.048  0.043  0.001
  0.009  0.159  0.186  0.000  0.071  0.035  0.009  0.009  0.053  0.018  0.009  0.009  0.035  0.009  0.106  0.124  0.097  0.053  0.009
  0.007  0.057  0.057  0.039  0.055  0.105  0.002  0.000  0.116  0.011  0.007  0.138  0.017  0.026  0.072  0.118  0.090  0.079  0.007
  0.000  0.112  0.083  0.018  0.041  0.154  0.006  0.018  0.201  0.000  0.000  0.000  0.000  0.000  0.142  0.130  0.036  0.059  0.000
  0.000  0.187  0.073  0.020  0.003  0.073  0.087  0.000  0.107  0.000  0.013  0.060  0.017  0.017  0.030  0.110  0.147  0.057  0.000
  0.000  0.127  0.040  0.021  0.007  0.119  0.085  0.005  0.205  0.005  0.007  0.006  0.009  0.030  0.084  0.069  0.140  0.043  0.000
  0.000  0.061  0.037  0.070  0.076  0.091  0.056  0.007  0.188  0.004  0.004  0.016  0.066  0.029  0.080  0.063  0.128  0.024  0.000
  0.000  0.161  0.090  0.015  0.036  0.105  0.023  0.002  0.157  0.002  0.000  0.027  0.019  0.000  0.084  0.084  0.138  0.057  0.000
  0.000  0.019  0.000  0.032  0.032  0.071  0.051  0.019  0.429  0.000  0.000  0.000  0.000  0.032  0.173  0.019  0.090  0.032  0.000
  0.000  0.142  0.065  0.020  0.037  0.116  0.039  0.000  0.180  0.000  0.005  0.025  0.036  0.011  0.113  0.043  0.119  0.050  0.000
  0.005  0.173  0.173  0.016  0.086  0.023  0.003  0.000  0.155  0.026  0.005  0.002  0.028  0.017  0.066  0.115  0.035  0.066  0.005
  0.054  0.000  0.019  0.054  0.057  0.089  0.063  0.054  0.057  0.044  0.054  0.092  0.054  0.089  0.057  0.051  0.003  0.054  0.054
  0.000  0.151  0.074  0.014  0.025  0.116  0.030  0.000  0.155  0.002  0.009  0.019  0.014  0.016  0.122  0.054  0.168  0.028  0.000
  0.003  0.055  0.039  0.003  0.010  0.052  0.042  0.000  0.375  0.003  0.003  0.013  0.010  0.039  0.220  0.031  0.045  0.052  0.003
  0.015  0.163  0.020  0.015  0.020  0.046  0.041  0.015  0.194  0.015  0.015  0.000  0.010  0.015  0.168  0.010  0.138  0.082  0.015
  0.000  0.143  0.075  0.000  0.000  0.098  0.042  0.000  0.211  0.000  0.011  0.038  0.019  0.015  0.102  0.072  0.106  0.068  0.000
  0.013  0.182  0.034  0.000  0.000  0.042  0.038  0.013  0.169  0.013  0.013  0.055  0.017  0.089  0.064  0.038  0.153  0.055  0.013
  0.005  0.150  0.026  0.000  0.073  0.176  0.005  0.005  0.171  0.031  0.005  0.021  0.000  0.026  0.067  0.005  0.166  0.062  0.005
  0.000  0.027  0.015  0.039  0.051  0.177  0.027  0.000  0.277  0.010  0.000  0.017  0.066  0.005  0.172  0.034  0.053  0.032  0.000
  0.000  0.109  0.075  0.013  0.059  0.102  0.019  0.000  0.241  0.013  0.004  0.013  0.038  0.014  0.078  0.056  0.066  0.099  0.000
  0.000  0.062  0.039  0.004  0.000  0.281  0.042  0.011  0.170  0.006  0.016  0.089  0.020  0.025  0.087  0.054  0.077  0.017  0.000
  0.000  0.165  0.043  0.026  0.022  0.083  0.074  0.000  0.178  0.004  0.000  0.013  0.000  0.017  0.074  0.035  0.248  0.017  0.000
  0.013  0.013  0.000  0.013  0.013  0.025  0.076  0.013  0.443  0.013  0.013  0.013  0.013  0.051  0.253  0.013  0.000  0.013  0.013
  0.000  0.167  0.071  0.026  0.003  0.111  0.059  0.000  0.149  0.002  0.015  0.012  0.015  0.023  0.065  0.094  0.124  0.064  0.000
  0.003  0.115  0.074  0.040  0.016  0.105  0.052  0.005  0.166  0.000  0.025  0.000  0.022  0.040  0.074  0.085  0.103  0.075  0.001
  0.038  0.000  0.025  0.039  0.035  0.066  0.059  0.049  0.211  0.035  0.049  0.039  0.040  0.061  0.057  0.044  0.061  0.055  0.038
  0.000  0.088  0.036  0.005  0.010  0.108  0.024  0.000  0.205  0.005  0.000  0.092  0.015  0.014  0.164  0.045  0.161  0.029  0.000
  0.000  0.077  0.059  0.010  0.016  0.122  0.040  0.006  0.281  0.002  0.016  0.013  0.023  0.030  0.109  0.028  0.083  0.086  0.000
  0.000  0.133  0.050  0.000  0.015  0.101  0.070  0.015  0.206  0.008  0.013  0.045  0.000  0.025  0.048  0.075  0.090  0.106  0.000
  0.008  0.025  0.017  0.008  0.017  0.168  0.042  0.008  0.319  0.008  0.008  0.000  0.034  0.050  0.126  0.008  0.101  0.042  0.008
  0.000  0.098  0.062  0.015  0.026  0.158  0.017  0.000  0.190  0.004  0.000  0.030  0.030  0.006  0.141  0.045  0.100  0.077  0.000
  0.000  0.192  0.128  0.058  0.061  0.077  0.000  0.000  0.089  0.013  0.003  0.019  0.045  0.010  0.035  0.121  0.093  0.058  0.000
  0.000  0.113  0.057  0.032  0.039  0.124  0.058  0.004  0.180  0.009  0.010  0.037  0.029  0.022  0.060  0.077  0.114  0.037  0.000
  0.011  0.064  0.039  0.018  0.021  0.102  0.106  0.011  0.240  0.000  0.021  0.011  0.007  0.032  0.110  0.035  0.127  0.035  0.011
  0.000  0.138  0.026  0.016  0.016  0.079  0.005  0.000  0.238  0.000  0.032  0.026  0.016  0.058  0.122  0.005  0.138  0.085  0.000
  0.004  0.171  0.087  0.031  0.032  0.286  0.015  0.000  0.067  0.008  0.010  0.020  0.022  0.020  0.033  0.078  0.086  0.025  0.004
  0.000  0.075  0.039  0.032  0.069  0.177  0.038  0.000  0.195  0.007  0.007  0.020  0.039  0.017  0.107  0.035  0.102  0.038  0.000
  0.021  0.100  0.121  0.036  0.057  0.007  0.043  0.021  0.057  0.000  0.021  0.050  0.043  0.036  0.071  0.050  0.171  0.071  0.021
  0.000  0.070  0.050  0.000  0.000  0.100  0.110  0.000  0.170  0.000  0.050  0.070  0.030  0.120  0.060  0.100  0.070  0.000  0.000
  0.000  0.084  0.065  0.052  0.073  0.330  0.037  0.000  0.063  0.008  0.000  0.010  0.086  0.010  0.105  0.037  0.018  0.021  0.000
  0.000  0.048  0.011  0.000  0.005  0.090  0.064  0.000  0.372  0.000  0.016  0.021  0.011  0.074  0.117  0.021  0.122  0.027  0.000
  0.000  0.079  0.037  0.023  0.046  0.116  0.074  0.000  0.167  0.000  0.023  0.056  0.028  0.065  0.074  0.037  0.157  0.019  0.000
  0.000  0.077  0.056  0.030  0.054  0.211  0.042  0.004  0.184  0.006  0.003  0.033  0.046  0.015  0.111  0.045  0.066  0.017  0.000
  0.000  0.140  0.059  0.011  0.014  0.143  0.097  0.000  0.186  0.000  0.000  0.029  0.000  0.029  0.070  0.061  0.131  0.029  0.000
  0.007  0.100  0.049  0.007  0.009  0.080  0.058  0.013  0.327  0.007  0.007  0.020  0.009  0.000  0.094  0.016  0.058  0.134  0.007
  0.040  0.141  0.054  0.027  0.013  0.020  0.040  0.040  0.114  0.040  0.040  0.040  0.000  0.034  0.060  0.067  0.121  0.067  0.040
  0.000  0.141  0.097  0.046  0.072  0.113  0.001  0.000  0.117  0.023  0.003  0.006  0.045  0.010  0.096  0.097  0.059  0.072  0.000
  0.000  0.123  0.061  0.032  0.040  0.135  0.057  0.003  0.177  0.010  0.003  0.038  0.016  0.012  0.073  0.044  0.148  0.027  0.000
  0.000  0.124  0.065  0.012  0.020  0.082  0.051  0.017  0.186  0.006  0.030  0.012  0.019  0.045  0.071  0.060  0.140  0.060  0.000
  0.000  0.047  0.033  0.019  0.030  0.083  0.080  0.006  0.268  0.000  0.033  0.034  0.041  0.038  0.072  0.059  0.087  0.072  0.000
  0.000  0.156  0.071  0.016  0.026  0.118  0.052  0.000  0.133  0.003  0.003  0.023  0.007  0.041  0.088  0.079  0.118  0.067  0.000
  0.000  0.095  0.083  0.021  0.058  0.162  0.020  0.003  0.204  0.010  0.006  0.008  0.058  0.017  0.131  0.044  0.034  0.046  0.000
  0.000  0.082  0.035  0.007  0.002  0.110  0.060  0.013  0.310  0.000  0.013  0.000  0.015  0.032  0.116  0.063  0.077  0.064  0.000
  0.001  0.086  0.049  0.014  0.016  0.130  0.064  0.004  0.215  0.001  0.008  0.031  0.023  0.030  0.107  0.046  0.130  0.046  0.000
  0.000  0.103  0.080  0.036  0.076  0.131  0.024  0.003  0.188  0.013  0.003  0.009  0.047  0.022  0.075  0.041  0.059  0.090  0.000
  0.000  0.049  0.028  0.021  0.019  0.175  0.034  0.019  0.259  0.002  0.016  0.007  0.032  0.027  0.141  0.046  0.076  0.050  0.000
  0.009  0.211  0.035  0.009  0.044  0.307  0.018  0.009  0.070  0.009  0.009  0.035  0.009  0.044  0.088  0.009  0.079  0.000  0.009
  0.002  0.171  0.088  0.026  0.034  0.142  0.037  0.002  0.139  0.000  0.004  0.021  0.028  0.009  0.066  0.076  0.096  0.059  0.002
  0.049  0.000  0.082  0.049  0.049  0.033  0.066  0.049  0.016  0.049  0.033  0.098  0.066  0.115  0.000  0.115  0.016  0.066  0.049
  0.000  0.081  0.047  0.023  0.033  0.176  0.047  0.006  0.195  0.006  0.013  0.034  0.036  0.024  0.101  0.054  0.084  0.040  0.000
  0.014  0.170  0.035  0.014  0.000  0.078  0.014  0.014  0.121  0.014  0.014  0.035  0.014  0.050  0.142  0.078  0.156  0.021  0.014
  0.000  0.055  0.043  0.026  0.010  0.181  0.025  0.006  0.283  0.004  0.011  0.008  0.026  0.021  0.115  0.054  0.071  0.060  0.000
  0.000  0.043  0.022  0.000  0.000  0.317  0.022  0.000  0.309  0.000  0.000  0.000  0.029  0.000  0.158  0.036  0.000  0.065  0.000
  0.000  0.127  0.121  0.048  0.043  0.142  0.014  0.007  0.124  0.010  0.007  0.006  0.058  0.006  0.084  0.127  0.028  0.050  0.000
  0.000  0.084  0.047  0.019  0.030  0.171  0.053  0.009  0.194  0.007  0.022  0.032  0.036  0.024  0.078  0.053  0.101  0.038  0.000
  0.000  0.160  0.060  0.010  0.020  0.080  0.030  0.000  0.160  0.000  0.000  0.000  0.040  0.050  0.080  0.050  0.140  0.120  0.000
  0.016  0.114  0.135  0.016  0.027  0.114  0.032  0.070  0.092  0.000  0.016  0.016  0.016  0.016  0.141  0.081  0.022  0.059  0.016
  0.000  0.127  0.085  0.018  0.038  0.110  0.030  0.005  0.228  0.009  0.008  0.014  0.019  0.021  0.097  0.060  0.078  0.053  0.000
  0.000  0.059  0.052  0.028  0.024  0.116  0.019  0.010  0.221  0.000  0.033  0.023  0.047  0.047  0.116  0.041  0.090  0.074  0.000
  0.000  0.118  0.056  0.032  0.048  0.089  0.032  0.000  0.154  0.006  0.030  0.025  0.031  0.045  0.063  0.068  0.125  0.078  0.000
  0.000  0.067  0.051  0.042  0.104  0.189  0.029  0.000  0.196  0.009  0.000  0.015  0.043  0.015  0.110  0.028  0.087  0.016  0.000
  0.000  0.055  0.023  0.000  0.002  0.153  0.094  0.023  0.246  0.000  0.042  0.006  0.015  0.048  0.061  0.038  0.143  0.052  0.000
  0.028  0.000  0.030  0.014  0.023  0.035  0.032  0.035  0.365  0.028  0.018  0.012  0.018  0.039  0.143  0.000  0.037  0.115  0.028
  0.000  0.203  0.053  0.000  0.000  0.015  0.023  0.000  0.075  0.000  0.023  0.030  0.000  0.090  0.113  0.075  0.256  0.045  0.000
  0.000  0.057  0.031  0.005  0.042  0.229  0.054  0.000  0.261  0.011  0.006  0.001  0.057  0.021  0.122  0.021  0.044  0.037  0.000
  0.028  0.128  0.009  0.000  0.000  0.028  0.092  0.000  0.183  0.000  0.028  0.037  0.000  0.101  0.110  0.009  0.202  0.046  0.000
  0.000  0.210  0.088  0.022  0.022  0.116  0.047  0.000  0.067  0.003  0.003  0.040  0.011  0.011  0.090  0.083  0.149  0.035  0.000
  0.000  0.063  0.049  0.008  0.026  0.112  0.028  0.011  0.276  0.000  0.024  0.000  0.034  0.057  0.135  0.023  0.067  0.088  0.000
  0.003  0.067  0.028  0.000  0.000  0.044  0.095  0.023  0.223  0.003  0.054  0.023  0.003  0.072  0.095  0.038  0.151  0.077  0.003
  0.000  0.112  0.057  0.007  0.007  0.067  0.087  0.002  0.280  0.000  0.000  0.002  0.009  0.023  0.089  0.057  0.110  0.089  0.000
  0.000  0.100  0.021  0.015  0.031  0.118  0.058  0.000  0.210  0.010  0.000  0.025  0.015  0.037  0.119  0.060  0.141  0.040  0.000
  0.002  0.041  0.044  0.030  0.019  0.113  0.033  0.000  0.243  0.004  0.031  0.026  0.043  0.050  0.083  0.072  0.052  0.113  0.002
  0.004  0.140  0.117  0.013  0.031  0.086  0.000  0.010  0.118  0.006  0.027  0.058  0.024  0.045  0.065  0.080  0.089  0.083  0.004
  0.000  0.080  0.050  0.010  0.029  0.183  0.037  0.022  0.275  0.005  0.006  0.028  0.027  0.018  0.099  0.029  0.057  0.044  0.000
  0.000  0.150  0.060  0.000  0.013  0.048  0.034  0.002  0.242  0.004  0.012  0.019  0.012  0.021  0.088  0.050  0.132  0.111  0.000
  0.000  0.126  0.053  0.011  0.004  0.042  0.063  0.000  0.253  0.007  0.021  0.000  0.007  0.060  0.109  0.039  0.130  0.077  0.000
  0.000  0.090  0.077  0.047  0.077  0.154  0.017  0.004  0.166  0.008  0.001  0.015  0.061  0.012  0.120  0.041  0.060  0.051  0.000
  0.009  0.030  0.060  0.000  0.021  0.099  0.042  0.033  0.297  0.009  0.027  0.024  0.012  0.054  0.108  0.027  0.060  0.078  0.009
  0.000  0.207  0.100  0.010  0.012  0.094  0.047  0.000  0.112  0.005  0.011  0.026  0.007  0.040  0.053  0.074  0.167  0.036  0.000
  0.000  0.141  0.054  0.000  0.007  0.235  0.040  0.000  0.148  0.000  0.000  0.000  0.020  0.020  0.174  0.000  0.141  0.020  0.000
  0.000  0.064  0.036  0.010  0.023  0.135  0.050  0.006  0.289  0.009  0.025  0.015  0.013  0.046  0.107  0.043  0.090  0.037  0.000
  0.000  0.132  0.033  0.000  0.000  0.099  0.083  0.000  0.124  0.000  0.000  0.066  0.000  0.116  0.008  0.017  0.273  0.050  0.000
  0.015  0.108  0.066  0.018  0.000  0.201  0.039  0.015  0.183  0.018  0.015  0.012  0.003  0.009  0.138  0.051  0.063  0.033  0.015
  0.000  0.194  0.179  0.000  0.030  0.042  0.004  0.000  0.148  0.011  0.000  0.000  0.000  0.019  0.049  0.163  0.049  0.110  0.000
  0.004  0.029  0.021  0.033  0.004  0.179  0.015  0.004  0.204  0.004  0.042  0.017  0.000  0.079  0.158  0.029  0.112  0.060  0.004
  0.000  0.085  0.043  0.013  0.015  0.129  0.064  0.007  0.257  0.000  0.030  0.025  0.025  0.032  0.076  0.052  0.081  0.066  0.000
  0.007  0.097  0.094  0.090  0.123  0.125  0.000  0.007  0.101  0.026  0.007  0.007  0.073  0.019  0.083  0.035  0.038  0.061  0.007
  0.021  0.092  0.007  0.021  0.028  0.148  0.049  0.021  0.232  0.021  0.056  0.070  0.021  0.028  0.056  0.000  0.085  0.021  0.021
  0.000  0.009  0.004  0.036  0.025  0.228  0.087  0.030  0.269  0.012  0.028  0.021  0.034  0.013  0.070  0.036  0.087  0.010  0.000
  0.000  0.077  0.049  0.014  0.015  0.149  0.053  0.001  0.308  0.005  0.013  0.001  0.009  0.023  0.081  0.063  0.072  0.066  0.000
  0.000  0.092  0.053  0.026  0.031  0.145  0.036  0.011  0.223  0.001  0.011  0.015  0.017  0.025  0.110  0.063  0.109  0.034  0.000
  0.000  0.077  0.048  0.002  0.018  0.156  0.036  0.005  0.297  0.000  0.005  0.009  0.022  0.027  0.160  0.024  0.079  0.037  0.000
  0.010  0.189  0.091  0.007  0.013  0.031  0.061  0.007  0.123  0.020  0.020  0.000  0.012  0.029  0.077  0.060  0.150  0.088  0.010
  0.000  0.168  0.067  0.024  0.027  0.079  0.070  0.000  0.192  0.012  0.000  0.013  0.021  0.018  0.066  0.057  0.133  0.054  0.000
  0.000  0.131  0.067  0.023  0.035  0.149  0.017  0.000  0.175  0.017  0.000  0.061  0.012  0.017  0.061  0.041  0.169  0.023  0.000
  0.014  0.000  0.007  0.007  0.007  0.048  0.083  0.041  0.352  0.034  0.034  0.021  0.007  0.021  0.166  0.028  0.076  0.041  0.014
  0.000  0.128  0.082  0.007  0.018  0.066  0.023  0.000  0.171  0.000  0.037  0.021  0.014  0.041  0.089  0.100  0.112  0.091  0.000
  0.000  0.129  0.012  0.018  0.022  0.031  0.071  0.000  0.237  0.000  0.000  0.018  0.034  0.065  0.095  0.018  0.200  0.049  0.000
  0.000  0.190  0.067  0.000  0.000  0.027  0.100  0.000  0.103  0.000  0.040  0.023  0.000  0.010  0.083  0.130  0.167  0.060  0.000
  0.026  0.020  0.020  0.026  0.026  0.066  0.072  0.026  0.316  0.026  0.026  0.020  0.026  0.013  0.105  0.000  0.092  0.066  0.026
  0.000  0.028  0.026  0.004  0.026  0.166  0.011  0.008  0.375  0.009  0.009  0.004  0.025  0.034  0.140  0.037  0.046  0.048  0.000
  0.000  0.093  0.023  0.000  0.000  0.047  0.041  0.017  0.140  0.000  0.000  0.081  0.029  0.087  0.157  0.058  0.192  0.035  0.000
  0.017  0.129  0.022  0.017  0.000  0.022  0.039  0.034  0.185  0.000  0.017  0.051  0.017  0.090  0.084  0.045  0.174  0.039  0.017
  0.000  0.167  0.072  0.017  0.042  0.143  0.030  0.000  0.160  0.010  0.000  0.011  0.002  0.023  0.106  0.049  0.106  0.061  0.000
  0.019  0.000  0.022  0.037  0.067  0.060  0.004  0.019  0.371  0.030  0.019  0.019  0.037  0.052  0.075  0.079  0.034  0.037  0.019
  0.000  0.225  0.100  0.035  0.013  0.035  0.017  0.000  0.095  0.013  0.000  0.000  0.000  0.004  0.121  0.130  0.134  0.078  0.000
  0.000  0.072  0.043  0.003  0.018  0.082  0.041  0.005  0.342  0.010  0.013  0.000  0.002  0.039  0.112  0.039  0.064  0.113  0.000
  0.000  0.058  0.025  0.000  0.000  0.166  0.042  0.005  0.227  0.000  0.028  0.019  0.020  0.038  0.191  0.030  0.108  0.042  0.000
  0.012  0.133  0.012  0.012  0.012  0.055  0.097  0.012  0.139  0.012  0.042  0.030  0.012  0.133  0.000  0.012  0.200  0.061  0.012
